Timestamp,Node_ID,Node_Type,Technology,Active_Sessions,CPU_Load,Memory_Utilization,Registration_Attempts,Registration_Successes,Session_Establish_Attempts,Session_Establish_Successes,Paging_Attempts,DL_Data_Volume_GB,UL_Data_Volume_GB
2025-09-10 07:45:00,MME_Lisboa_01,MME,4G,2891,60.965179982522386,,294,276,,,129,,
2025-09-10 08:00:00,MME_Lisboa_01,MME,4G,4947,73.0153303886598,,527,486,,,183,,
2025-09-10 08:15:00,MME_Lisboa_01,MME,4G,4107,61.02106396848188,,410,401,,,193,,
2025-09-10 08:30:00,MME_Lisboa_01,MME,4G,3854,54.805754835952975,,365,334,,,188,,
2025-09-10 08:45:00,MME_Lisboa_01,MME,4G,4018,61.50386392491799,,403,376,,,175,,
2025-09-10 09:00:00,MME_Lisboa_01,MME,4G,3408,61.80633432156457,,342,327,,,137,,
2025-09-10 09:15:00,MME_Lisboa_01,MME,4G,3592,49.27588861082413,,351,345,,,119,,
2025-09-10 09:30:00,MME_Lisboa_01,MME,4G,4428,60.409616080488235,,441,420,,,190,,
2025-09-10 09:45:00,MME_Lisboa_01,MME,4G,4148,63.92390600481689,,429,401,,,150,,
2025-09-10 10:00:00,MME_Lisboa_01,MME,4G,3273,58.679091684665735,,303,290,,,131,,
2025-09-10 10:15:00,MME_Lisboa_01,MME,4G,3102,61.42368079591788,,306,299,,,93,,
2025-09-10 10:30:00,MME_Lisboa_01,MME,4G,3050,60.1243120319898,,283,261,,,105,,
2025-09-10 10:45:00,MME_Lisboa_01,MME,4G,3740,60.23222691210984,,383,354,,,137,,
2025-09-10 11:00:00,MME_Lisboa_01,MME,4G,3455,52.568042104681005,,334,323,,,171,,
2025-09-10 11:15:00,MME_Lisboa_01,MME,4G,3128,41.650774022940034,,291,278,,,132,,
2025-09-10 11:30:00,MME_Lisboa_01,MME,4G,3005,58.03135525321875,,298,277,,,136,,
2025-09-10 11:45:00,MME_Lisboa_01,MME,4G,2701,56.17622117056131,,255,241,,,139,,
2025-09-10 12:00:00,MME_Lisboa_01,MME,4G,3672,59.72436210785325,,387,360,,,168,,
2025-09-10 12:15:00,MME_Lisboa_01,MME,4G,3960,60.29911856692677,,374,365,,,144,,
2025-09-10 12:30:00,MME_Lisboa_01,MME,4G,4361,66.5398793829184,,453,419,,,216,,
2025-09-10 12:45:00,MME_Lisboa_01,MME,4G,3522,48.75103601396414,,339,313,,,159,,
2025-09-10 13:00:00,MME_Lisboa_01,MME,4G,4235,59.58840542071827,,421,413,,,168,,
2025-09-10 13:15:00,MME_Lisboa_01,MME,4G,4336,56.105071724069994,,427,405,,,186,,
2025-09-10 13:30:00,MME_Lisboa_01,MME,4G,3941,61.59767848449497,,406,379,,,174,,
2025-09-10 13:45:00,MME_Lisboa_01,MME,4G,4917,68.11190928591853,,494,461,,,204,,
2025-09-10 14:00:00,MME_Lisboa_01,MME,4G,2424,35.35286910105866,,232,217,,,117,,
2025-09-10 14:15:00,MME_Lisboa_01,MME,4G,3384,52.63903140603634,,343,318,,,153,,
2025-09-10 14:30:00,MME_Lisboa_01,MME,4G,2172,41.02694274949658,,228,218,,,99,,
2025-09-10 14:45:00,MME_Lisboa_01,MME,4G,3061,45.537499144836175,,289,273,,,155,,
2025-09-10 15:00:00,MME_Lisboa_01,MME,4G,2568,58.36051575541135,,285,271,,,163,,
2025-09-10 15:15:00,MME_Lisboa_01,MME,4G,2876,38.92086860245755,,258,251,,,142,,
2025-09-10 15:30:00,MME_Lisboa_01,MME,4G,3128,57.31577941423382,,307,283,,,111,,
2025-09-10 15:45:00,MME_Lisboa_01,MME,4G,2752,55.57423803582268,,281,271,,,119,,
2025-09-10 16:00:00,MME_Lisboa_01,MME,4G,2824,55.437408781751,,301,289,,,71,,
2025-09-10 16:15:00,MME_Lisboa_01,MME,4G,3087,42.7960897306074,,323,300,,,120,,
2025-09-10 16:30:00,MME_Lisboa_01,MME,4G,3350,50.04148393531501,,356,334,,,142,,
2025-09-10 16:45:00,MME_Lisboa_01,MME,4G,3270,55.422184006897794,,338,329,,,140,,
2025-09-10 17:00:00,MME_Lisboa_01,MME,4G,3402,51.666346379175906,,330,315,,,151,,
2025-09-10 17:15:00,MME_Lisboa_01,MME,4G,2892,50.81428881341133,,312,306,,,137,,
2025-09-10 17:30:00,MME_Lisboa_01,MME,4G,3052,50.0215992343287,,297,277,,,139,,
2025-09-10 17:45:00,MME_Lisboa_01,MME,4G,2451,46.35169606636726,,267,247,,,81,,
2025-09-10 18:00:00,MME_Lisboa_01,MME,4G,3448,60.290125770879484,,385,370,,,184,,
2025-09-10 18:15:00,MME_Lisboa_01,MME,4G,2828,56.774603012105466,,257,249,,,120,,
2025-09-10 18:30:00,MME_Lisboa_01,MME,4G,3685,52.83134509818534,,383,367,,,147,,
2025-09-10 18:45:00,MME_Lisboa_01,MME,4G,4751,68.78060861714702,,465,441,,,212,,
2025-09-10 19:00:00,MME_Lisboa_01,MME,4G,3937,52.83999225333401,,410,396,,,169,,
2025-09-10 19:15:00,MME_Lisboa_01,MME,4G,4474,66.80259795146164,,432,412,,,173,,
2025-09-10 19:30:00,MME_Lisboa_01,MME,4G,3301,53.043640706591674,,316,295,,,134,,
2025-09-10 19:45:00,MME_Lisboa_01,MME,4G,4025,68.28897820190512,,404,377,,,171,,
2025-09-10 20:00:00,MME_Lisboa_01,MME,4G,3880,68.14310361684097,,416,382,,,187,,
2025-09-10 20:15:00,MME_Lisboa_01,MME,4G,3927,52.733273679305135,,413,378,,,160,,
2025-09-10 20:30:00,MME_Lisboa_01,MME,4G,4219,70.25089397464131,,444,422,,,195,,
2025-09-10 20:45:00,MME_Lisboa_01,MME,4G,3584,51.1377812689559,,354,349,,,140,,
2025-09-10 21:00:00,MME_Lisboa_01,MME,4G,3853,51.97464965804209,,385,362,,,190,,
2025-09-10 21:15:00,MME_Lisboa_01,MME,4G,3490,53.17238667827743,,361,353,,,173,,
2025-09-10 21:30:00,MME_Lisboa_01,MME,4G,4471,67.4108977917433,,475,471,,,185,,
2025-09-10 21:45:00,MME_Lisboa_01,MME,4G,4353,64.3378172568198,,450,419,,,179,,
2025-09-10 22:00:00,MME_Lisboa_01,MME,4G,1699,28.18945232985527,,193,180,,,107,,
2025-09-10 22:15:00,MME_Lisboa_01,MME,4G,1613,35.20310072775759,,142,140,,,70,,
2025-09-10 22:30:00,MME_Lisboa_01,MME,4G,2276,41.44306375049002,,218,205,,,66,,
2025-09-10 22:45:00,MME_Lisboa_01,MME,4G,1993,34.823852074842016,,208,194,,,73,,
2025-09-10 23:00:00,MME_Lisboa_01,MME,4G,1351,34.749697639653405,,138,131,,,112,,
2025-09-10 23:15:00,MME_Lisboa_01,MME,4G,2172,42.14707440672098,,226,214,,,146,,
2025-09-10 23:30:00,MME_Lisboa_01,MME,4G,2366,35.99141428814861,,256,253,,,101,,
2025-09-10 23:45:00,MME_Lisboa_01,MME,4G,2352,48.672661472217065,,223,214,,,95,,
2025-09-11 00:00:00,MME_Lisboa_01,MME,4G,1966,35.124935648857715,,167,155,,,116,,
2025-09-11 00:15:00,MME_Lisboa_01,MME,4G,2119,39.08337103057373,,204,192,,,81,,
2025-09-11 00:30:00,MME_Lisboa_01,MME,4G,1573,33.57587167646526,,151,139,,,122,,
2025-09-11 00:45:00,MME_Lisboa_01,MME,4G,2102,34.04165429912039,,214,205,,,103,,
2025-09-11 01:00:00,MME_Lisboa_01,MME,4G,2189,38.584489533586726,,198,188,,,121,,
2025-09-11 01:15:00,MME_Lisboa_01,MME,4G,1843,27.840122690679543,,188,183,,,75,,
2025-09-11 01:30:00,MME_Lisboa_01,MME,4G,2206,50.813502293737905,,256,242,,,70,,
2025-09-11 01:45:00,MME_Lisboa_01,MME,4G,1794,36.540133070428325,,163,162,,,100,,
2025-09-11 02:00:00,MME_Lisboa_01,MME,4G,2485,42.10958227472161,,251,235,,,132,,
2025-09-11 02:15:00,MME_Lisboa_01,MME,4G,2323,35.130494785412914,,213,201,,,80,,
2025-09-11 02:30:00,MME_Lisboa_01,MME,4G,2369,52.40302667442355,,229,224,,,56,,
2025-09-11 02:45:00,MME_Lisboa_01,MME,4G,1674,33.89064308576354,,167,157,,,46,,
2025-09-11 03:00:00,MME_Lisboa_01,MME,4G,2168,42.86373315557168,,198,194,,,62,,
2025-09-11 03:15:00,MME_Lisboa_01,MME,4G,1906,41.0200723765614,,183,181,,,104,,
2025-09-11 03:30:00,MME_Lisboa_01,MME,4G,1788,37.43023018496886,,180,166,,,118,,
2025-09-11 03:45:00,MME_Lisboa_01,MME,4G,1358,37.13301288978351,,161,151,,,66,,
2025-09-11 04:00:00,MME_Lisboa_01,MME,4G,1925,33.83995204347708,,223,202,,,62,,
2025-09-11 04:15:00,MME_Lisboa_01,MME,4G,2116,42.58805389793176,,213,202,,,134,,
2025-09-11 04:30:00,MME_Lisboa_01,MME,4G,1761,35.892475363556564,,219,207,,,62,,
2025-09-11 04:45:00,MME_Lisboa_01,MME,4G,2158,34.79012471623546,,231,216,,,101,,
2025-09-11 05:00:00,MME_Lisboa_01,MME,4G,2141,33.913979880757545,,174,163,,,104,,
2025-09-11 05:15:00,MME_Lisboa_01,MME,4G,2094,53.1857148288385,,198,194,,,71,,
2025-09-11 05:30:00,MME_Lisboa_01,MME,4G,2097,40.7755560880615,,234,216,,,78,,
2025-09-11 05:45:00,MME_Lisboa_01,MME,4G,2214,45.22543857573,,227,217,,,123,,
2025-09-11 06:00:00,MME_Lisboa_01,MME,4G,2977,47.88436914163731,,279,266,,,125,,
2025-09-11 06:15:00,MME_Lisboa_01,MME,4G,2390,41.612636969290506,,215,207,,,112,,
2025-09-11 06:30:00,MME_Lisboa_01,MME,4G,2567,45.65692487049152,,269,256,,,125,,
2025-09-11 06:45:00,MME_Lisboa_01,MME,4G,2829,47.1864931683744,,278,261,,,146,,
2025-09-11 07:00:00,MME_Lisboa_01,MME,4G,3448,56.86895891391574,,293,280,,,174,,
2025-09-11 07:15:00,MME_Lisboa_01,MME,4G,2471,45.441887881241385,,215,205,,,106,,
2025-09-11 07:30:00,MME_Lisboa_01,MME,4G,3035,42.23059313464401,,305,282,,,167,,
2025-09-11 07:45:00,MME_Lisboa_01,MME,4G,3720,57.636023545771934,,379,357,,,137,,
2025-09-11 08:00:00,MME_Lisboa_01,MME,4G,3811,54.29732162405901,,397,368,,,125,,
2025-09-11 08:15:00,MME_Lisboa_01,MME,4G,3996,66.36407256561172,,424,403,,,196,,
2025-09-11 08:30:00,MME_Lisboa_01,MME,4G,4217,67.27533348179963,,403,387,,,200,,
2025-09-11 08:45:00,MME_Lisboa_01,MME,4G,3643,59.7693550660846,,390,364,,,159,,
2025-09-11 09:00:00,MME_Lisboa_01,MME,4G,3455,57.22448974311139,,365,353,,,162,,
2025-09-11 09:15:00,MME_Lisboa_01,MME,4G,3787,71.23706331677525,,381,378,,,186,,
2025-09-11 09:30:00,MME_Lisboa_01,MME,4G,4410,59.27642858118414,,439,404,,,234,,
2025-09-11 09:45:00,MME_Lisboa_01,MME,4G,3870,71.55203677843873,,392,376,,,195,,
2025-09-11 10:00:00,MME_Lisboa_01,MME,4G,2532,51.94740313095372,,219,204,,,116,,
2025-09-11 10:15:00,MME_Lisboa_01,MME,4G,3319,44.8859806193448,,327,317,,,169,,
2025-09-11 10:30:00,MME_Lisboa_01,MME,4G,3313,48.05517109859296,,328,312,,,137,,
2025-09-11 10:45:00,MME_Lisboa_01,MME,4G,3454,60.3479109233892,,329,312,,,106,,
2025-09-11 11:00:00,MME_Lisboa_01,MME,4G,3642,48.621035394650725,,367,342,,,137,,
2025-09-11 11:15:00,MME_Lisboa_01,MME,4G,3454,57.254718405076105,,333,313,,,107,,
2025-09-11 11:30:00,MME_Lisboa_01,MME,4G,3259,52.55860299879381,,304,286,,,136,,
2025-09-11 11:45:00,MME_Lisboa_01,MME,4G,4135,56.7695045975017,,405,381,,,122,,
2025-09-11 12:00:00,MME_Lisboa_01,MME,4G,4405,57.27678709575633,,462,445,,,196,,
2025-09-11 12:15:00,MME_Lisboa_01,MME,4G,4513,68.17068630403021,,466,445,,,177,,
2025-09-11 12:30:00,MME_Lisboa_01,MME,4G,3743,53.62960026060955,,385,343,,,168,,
2025-09-11 12:45:00,MME_Lisboa_01,MME,4G,3689,56.36640868474914,,368,350,,,187,,
2025-09-11 13:00:00,MME_Lisboa_01,MME,4G,5387,70.61206054934864,,577,544,,,217,,
2025-09-11 13:15:00,MME_Lisboa_01,MME,4G,3527,51.88945106927183,,354,329,,,138,,
2025-09-11 13:30:00,MME_Lisboa_01,MME,4G,3903,56.099012253914466,,418,391,,,205,,
2025-09-11 13:45:00,MME_Lisboa_01,MME,4G,3926,50.407376222214864,,406,389,,,192,,
2025-09-11 14:00:00,MME_Lisboa_01,MME,4G,3200,44.052123775762084,,301,298,,,131,,
2025-09-11 14:15:00,MME_Lisboa_01,MME,4G,2195,33.719453151729596,,250,241,,,97,,
2025-09-11 14:30:00,MME_Lisboa_01,MME,4G,3888,51.046127575941654,,403,377,,,125,,
2025-09-11 14:45:00,MME_Lisboa_01,MME,4G,2561,54.21944447940709,,307,289,,,91,,
2025-09-11 15:00:00,MME_Lisboa_01,MME,4G,2899,41.87812526315814,,275,262,,,125,,
2025-09-11 15:15:00,MME_Lisboa_01,MME,4G,3764,59.1615624390991,,329,319,,,162,,
2025-09-11 15:30:00,MME_Lisboa_01,MME,4G,2624,60.567345048150514,,254,243,,,105,,
2025-09-11 15:45:00,MME_Lisboa_01,MME,4G,2661,41.082439202995296,,273,259,,,136,,
2025-09-11 16:00:00,MME_Lisboa_01,MME,4G,3338,54.01031171824226,,342,326,,,161,,
2025-09-11 16:15:00,MME_Lisboa_01,MME,4G,2922,47.526854263950874,,320,316,,,107,,
2025-09-11 16:30:00,MME_Lisboa_01,MME,4G,2347,43.21800804366681,,223,208,,,105,,
2025-09-11 16:45:00,MME_Lisboa_01,MME,4G,2663,45.60386151451498,,273,251,,,105,,
2025-09-11 17:00:00,MME_Lisboa_01,MME,4G,3543,48.626302496760076,,331,325,,,129,,
2025-09-11 17:15:00,MME_Lisboa_01,MME,4G,2552,46.43889341588293,,239,225,,,142,,
2025-09-11 17:30:00,MME_Lisboa_01,MME,4G,3037,48.215892329012654,,338,321,,,105,,
2025-09-11 17:45:00,MME_Lisboa_01,MME,4G,3531,60.16175218683748,,340,327,,,88,,
2025-09-11 18:00:00,MME_Lisboa_01,MME,4G,3071,65.45704457510199,,311,286,,,144,,
2025-09-11 18:15:00,MME_Lisboa_01,MME,4G,4384,65.60688150228148,,476,453,,,186,,
2025-09-11 18:30:00,MME_Lisboa_01,MME,4G,3534,60.95186430854008,,370,350,,,153,,
2025-09-11 18:45:00,MME_Lisboa_01,MME,4G,3672,60.88907907585701,,351,331,,,131,,
2025-09-11 19:00:00,MME_Lisboa_01,MME,4G,3836,60.93625400797996,,390,370,,,189,,
2025-09-11 19:15:00,MME_Lisboa_01,MME,4G,3411,48.263627042605584,,309,292,,,132,,
2025-09-11 19:30:00,MME_Lisboa_01,MME,4G,4189,68.81003982340046,,399,380,,,210,,
2025-09-11 19:45:00,MME_Lisboa_01,MME,4G,4451,56.180150564228896,,435,411,,,189,,
2025-09-11 20:00:00,MME_Lisboa_01,MME,4G,3691,54.23759428047827,,348,314,,,163,,
2025-09-11 20:15:00,MME_Lisboa_01,MME,4G,4369,65.01381541283511,,466,444,,,216,,
2025-09-11 20:30:00,MME_Lisboa_01,MME,4G,4489,74.03172419746265,,437,403,,,200,,
2025-09-11 20:45:00,MME_Lisboa_01,MME,4G,3268,47.143038437977694,,333,320,,,114,,
2025-09-11 21:00:00,MME_Lisboa_01,MME,4G,4646,62.07020182638767,,476,445,,,208,,
2025-09-11 21:15:00,MME_Lisboa_01,MME,4G,4457,62.45495724162672,,443,418,,,171,,
2025-09-11 21:30:00,MME_Lisboa_01,MME,4G,4467,61.93923720714213,,420,401,,,172,,
2025-09-11 21:45:00,MME_Lisboa_01,MME,4G,3815,52.921337375912,,413,396,,,159,,
2025-09-11 22:00:00,MME_Lisboa_01,MME,4G,1323,32.76588803335797,,154,139,,,57,,
2025-09-11 22:15:00,MME_Lisboa_01,MME,4G,1182,35.4192117229617,,101,93,,,16,,
2025-09-11 22:30:00,MME_Lisboa_01,MME,4G,1795,40.78817317832935,,189,181,,,125,,
2025-09-11 22:45:00,MME_Lisboa_01,MME,4G,2126,44.8099487191575,,210,195,,,89,,
2025-09-11 23:00:00,MME_Lisboa_01,MME,4G,2192,37.094548176876174,,223,212,,,83,,
2025-09-11 23:15:00,MME_Lisboa_01,MME,4G,1872,42.03473479264156,,161,156,,,98,,
2025-09-11 23:30:00,MME_Lisboa_01,MME,4G,1290,34.464231212104124,,134,127,,,40,,
2025-09-11 23:45:00,MME_Lisboa_01,MME,4G,1935,30.150799188276558,,213,200,,,86,,
2025-09-12 00:00:00,MME_Lisboa_01,MME,4G,2455,41.58314032656007,,245,236,,,102,,
2025-09-12 00:15:00,MME_Lisboa_01,MME,4G,2023,46.48346252655498,,208,197,,,106,,
2025-09-12 00:30:00,MME_Lisboa_01,MME,4G,2192,35.26178045458743,,243,229,,,101,,
2025-09-12 00:45:00,MME_Lisboa_01,MME,4G,1685,32.69560994438632,,186,172,,,95,,
2025-09-12 01:00:00,MME_Lisboa_01,MME,4G,1947,33.0413844822841,,216,208,,,109,,
2025-09-12 01:15:00,MME_Lisboa_01,MME,4G,1767,42.03567942084151,,183,178,,,92,,
2025-09-12 01:30:00,MME_Lisboa_01,MME,4G,1842,35.80242714163864,,180,170,,,57,,
2025-09-12 01:45:00,MME_Lisboa_01,MME,4G,1893,39.01556356568087,,223,215,,,111,,
2025-09-12 02:00:00,MME_Lisboa_01,MME,4G,1933,41.89448546580185,,191,179,,,70,,
2025-09-12 02:15:00,MME_Lisboa_01,MME,4G,1718,30.39273014266758,,140,135,,,68,,
2025-09-12 02:30:00,MME_Lisboa_01,MME,4G,1981,40.59777170233277,,201,191,,,66,,
2025-09-12 02:45:00,MME_Lisboa_01,MME,4G,2139,38.676745202811865,,209,199,,,64,,
2025-09-12 03:00:00,MME_Lisboa_01,MME,4G,1825,41.187487091262945,,182,172,,,64,,
2025-09-12 03:15:00,MME_Lisboa_01,MME,4G,2157,36.81022648591653,,202,195,,,68,,
2025-09-12 03:30:00,MME_Lisboa_01,MME,4G,2252,45.143104809772254,,236,230,,,112,,
2025-09-12 03:45:00,MME_Lisboa_01,MME,4G,1905,50.58551417188482,,197,187,,,57,,
2025-09-12 04:00:00,MME_Lisboa_01,MME,4G,1668,33.21113830348912,,165,153,,,56,,
2025-09-12 04:15:00,MME_Lisboa_01,MME,4G,2004,38.7020311999111,,195,187,,,87,,
2025-09-12 04:30:00,MME_Lisboa_01,MME,4G,1820,39.255911361635,,194,184,,,92,,
2025-09-12 04:45:00,MME_Lisboa_01,MME,4G,1575,39.13507775470765,,151,145,,,101,,
2025-09-12 05:00:00,MME_Lisboa_01,MME,4G,1987,40.20286594701585,,187,171,,,77,,
2025-09-12 05:15:00,MME_Lisboa_01,MME,4G,1593,34.680764004964814,,144,134,,,122,,
2025-09-12 05:30:00,MME_Lisboa_01,MME,4G,2403,47.60887191225696,,258,248,,,63,,
2025-09-12 05:45:00,MME_Lisboa_01,MME,4G,1342,37.87956055975585,,151,138,,,98,,
2025-09-12 06:00:00,MME_Lisboa_01,MME,4G,2583,46.6033292616612,,270,250,,,115,,
2025-09-12 06:15:00,MME_Lisboa_01,MME,4G,2961,49.70924834226039,,281,270,,,137,,
2025-09-12 06:30:00,MME_Lisboa_01,MME,4G,2478,41.33569561429623,,256,234,,,147,,
2025-09-12 06:45:00,MME_Lisboa_01,MME,4G,3466,53.67111006079412,,345,324,,,150,,
2025-09-12 07:00:00,MME_Lisboa_01,MME,4G,2739,58.26809633991909,,284,268,,,112,,
2025-09-12 07:15:00,MME_Lisboa_01,MME,4G,3370,54.072126684003756,,364,335,,,131,,
2025-09-12 07:30:00,MME_Lisboa_01,MME,4G,2493,54.85919074384583,,214,201,,,140,,
2025-09-12 07:45:00,MME_Lisboa_01,MME,4G,2507,50.94250602229688,,244,232,,,87,,
2025-09-12 08:00:00,MME_Lisboa_01,MME,4G,3873,60.579003370300484,,370,352,,,106,,
2025-09-12 08:15:00,MME_Lisboa_01,MME,4G,4353,57.901799029273306,,421,413,,,234,,
2025-09-12 08:30:00,MME_Lisboa_01,MME,4G,4194,53.05799804314914,,456,426,,,145,,
2025-09-12 08:45:00,MME_Lisboa_01,MME,4G,4134,68.41164630893496,,418,404,,,204,,
2025-09-12 09:00:00,MME_Lisboa_01,MME,4G,3847,68.00461130160778,,378,355,,,181,,
2025-09-12 09:15:00,MME_Lisboa_01,MME,4G,4106,64.13613436653759,,411,400,,,198,,
2025-09-12 09:30:00,MME_Lisboa_01,MME,4G,4399,70.23649194023471,,453,429,,,213,,
2025-09-12 09:45:00,MME_Lisboa_01,MME,4G,4323,61.38218731228755,,423,404,,,204,,
2025-09-12 10:00:00,MME_Lisboa_01,MME,4G,3398,53.252912429214966,,339,325,,,129,,
2025-09-12 10:15:00,MME_Lisboa_01,MME,4G,2865,48.822952324872176,,273,263,,,115,,
2025-09-12 10:30:00,MME_Lisboa_01,MME,4G,3671,58.60063764968003,,382,358,,,115,,
2025-09-12 10:45:00,MME_Lisboa_01,MME,4G,2712,46.07735774852439,,261,251,,,113,,
2025-09-12 11:00:00,MME_Lisboa_01,MME,4G,2430,42.70042548368789,,214,196,,,71,,
2025-09-12 11:15:00,MME_Lisboa_01,MME,4G,2314,55.81228461699835,,196,185,,,94,,
2025-09-12 11:30:00,MME_Lisboa_01,MME,4G,2817,47.705723488106266,,301,277,,,117,,
2025-09-12 11:45:00,MME_Lisboa_01,MME,4G,3082,35.66228967257391,,300,288,,,123,,
2025-09-12 12:00:00,MME_Lisboa_01,MME,4G,3543,59.83914014051512,,333,318,,,197,,
2025-09-12 12:15:00,MME_Lisboa_01,MME,4G,3298,54.90586763131603,,306,292,,,126,,
2025-09-12 12:30:00,MME_Lisboa_01,MME,4G,3758,55.608003455010305,,379,371,,,135,,
2025-09-12 12:45:00,MME_Lisboa_01,MME,4G,3767,56.30104898027608,,354,343,,,170,,
2025-09-12 13:00:00,MME_Lisboa_01,MME,4G,3614,50.31772274403318,,373,361,,,131,,
2025-09-12 13:15:00,MME_Lisboa_01,MME,4G,4410,67.83160528641774,,431,413,,,179,,
2025-09-12 13:30:00,MME_Lisboa_01,MME,4G,5015,71.01292285172848,,468,448,,,204,,
2025-09-12 13:45:00,MME_Lisboa_01,MME,4G,3445,50.62992825319322,,353,334,,,150,,
2025-09-12 14:00:00,MME_Lisboa_01,MME,4G,2494,43.58706789314666,,254,235,,,109,,
2025-09-12 14:15:00,MME_Lisboa_01,MME,4G,3434,55.15747885842247,,285,281,,,119,,
2025-09-12 14:30:00,MME_Lisboa_01,MME,4G,3237,54.99295419792741,,347,330,,,197,,
2025-09-12 14:45:00,MME_Lisboa_01,MME,4G,2833,36.556575074405224,,294,277,,,112,,
2025-09-12 15:00:00,MME_Lisboa_01,MME,4G,2156,40.500457833207456,,193,175,,,95,,
2025-09-12 15:15:00,MME_Lisboa_01,MME,4G,3240,47.620976966341864,,341,330,,,155,,
2025-09-12 15:30:00,MME_Lisboa_01,MME,4G,3225,58.39571781493645,,314,284,,,114,,
2025-09-12 15:45:00,MME_Lisboa_01,MME,4G,2982,46.50510084963547,,323,299,,,122,,
2025-09-12 16:00:00,MME_Lisboa_01,MME,4G,3161,43.75030531120466,,303,287,,,145,,
2025-09-12 16:15:00,MME_Lisboa_01,MME,4G,3382,53.94177719827154,,348,323,,,169,,
2025-09-12 16:30:00,MME_Lisboa_01,MME,4G,3115,49.453047730121455,,319,313,,,139,,
2025-09-12 16:45:00,MME_Lisboa_01,MME,4G,2839,48.9603408210299,,283,271,,,130,,
2025-09-12 17:00:00,MME_Lisboa_01,MME,4G,2839,51.30965102528533,,298,291,,,108,,
2025-09-12 17:15:00,MME_Lisboa_01,MME,4G,2945,51.021987756720485,,279,269,,,96,,
2025-09-12 17:30:00,MME_Lisboa_01,MME,4G,2745,44.62779368491218,,288,263,,,112,,
2025-09-12 17:45:00,MME_Lisboa_01,MME,4G,2904,53.17658736233919,,297,281,,,127,,
